Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g11526	-	1533	-	155780	159028	37.175861	13.053584	15.809637
g11529	-	1534	-	2514	2987	0.121519	0.042669	0.051678
g11527	-	1533	-	160999	162358	3.963218	1.391607	1.685423
g11530	-	1534	-	5512	6615	0.208333	0.073152	0.088597
g11532	-	1534	-	15246	18675	0.928634	0.326072	0.394917
g11533	-	1534	-	52437	55352	2.134146	0.749364	0.907580
g11537	-	1534	-	99140	100417	49.120220	17.247614	20.889170
g11538	-	1534	+	121733	126585	0.850058	0.298481	0.361501
g11539	-	1534	+	144446	147187	0.798969	0.280542	0.339775
g11541	-	1534	-	157638	160976	5.163669	1.813122	2.195934
g11544	-	1535	-	16240	17418	4.708227	1.653203	2.002250
g11545	-	1535	+	22397	23308	0.186952	0.065645	0.079504
g11547	-	1535	+	38946	39857	2.185307	0.767328	0.929337
g11548	-	1535	+	50096	51007	0.000000	0.000000	0.000000
g11550	-	1535	+	69692	78967	12.226189	4.292989	5.199385
g11561	-	1536	+	9008	19236	0.000000	0.000000	0.000000
g11564	-	1536	-	26113	29484	0.000000	0.000000	0.000000
g11565	-	1536	-	31420	32031	0.013889	0.004877	0.005907
g11566	-	1536	-	32867	33400	3.280909	1.152028	1.395260
g11567	-	1536	+	33882	34676	0.180376	0.063336	0.076708
g11568	-	1536	+	34951	35674	0.000000	0.000000	0.000000
g11569	-	1536	+	37929	39768	1.217111	0.427365	0.517596
g11570	-	1536	-	44907	46878	0.000000	0.000000	0.000000
g11573	-	1536	-	62626	64463	1.366123	0.479688	0.580966
g11574	-	1536	-	65211	69550	0.608104	0.213524	0.258606
g11575	-	1536	-	69613	70505	0.663351	0.232923	0.282101
g11579	-	1536	+	130970	131914	0.000000	0.000000	0.000000
g11585	-	1536	-	168183	168797	0.000000	0.000000	0.000000
g11591	-	1537	+	125647	133916	0.634161	0.222673	0.269687
g11592	-	1537	+	139685	147943	57.212486	20.089058	24.330538
g11593	-	1537	+	152794	171265	8.659936	3.040769	3.682778
g11594	-	1538	+	1648	8785	18.895216	6.634690	8.035497
g11596	-	1538	+	78646	78924	2.372760	0.833149	1.009055
g11595	-	1538	+	56552	73625	28.915049	10.152960	12.296593
g11600	-	1538	+	99677	101443	0.441143	0.154899	0.187603
g11601	-	1538	+	111260	112186	8.880798	3.118321	3.776703
g11602	-	1538	-	123350	128752	39.847481	13.991672	16.945787
g11605	-	1539	-	41820	88363	0.991583	0.348175	0.421687
g11606	-	1539	-	98936	105769	0.859286	0.301722	0.365425
g11607	-	1539	+	110035	123562	78.493980	27.561644	33.380840
g11608	-	1539	+	134496	153962	33.047314	11.603925	14.053906
g11609	-	1539	-	160565	164220	0.440678	0.154736	0.187405
g11610	-	1540	-	1242	5545	2.642857	0.927988	1.123918
g11611	-	1540	+	6326	7135	2.611111	0.916841	1.110417
g11626	-	1540	-	155587	156132	0.995421	0.349523	0.423319
g11628	-	1540	-	159853	160962	4.341442	1.524413	1.846269
g11629	-	1540	-	160979	166258	2.052402	0.720661	0.872817
g11630	-	1541	+	1137	6748	37.772167	13.262966	16.063227
g11631	-	1541	+	14621	21456	246.185837	86.443390	104.694519
g11632	-	1541	-	25675	43380	103.883286	36.476604	44.178051
g11633	-	1541	-	73235	73516	0.599292	0.210430	0.254859
g11634	-	1541	-	78524	99380	42.851135	15.046347	18.223141
g11635	-	1541	+	99878	103608	41.840492	14.691479	17.793348
g11636	-	1541	+	106505	112827	4.328889	1.520006	1.840930
g11637	-	1541	-	118842	120575	0.000000	0.000000	0.000000
g11639	-	1541	+	124595	173687	18.894596	6.634472	8.035233
g11644	-	1542	+	75888	77535	0.948148	0.332924	0.403215
g11650	-	1542	-	117632	117940	0.141748	0.049772	0.060281
g11651	-	1542	+	121985	123251	0.000000	0.000000	0.000000
g11656	-	1542	+	152703	154298	23.082026	8.104806	9.816006
g11658	-	1543	-	8573	30266	70.265854	24.672495	29.881695
g11659	-	1543	+	30713	42527	9.813897	3.445960	4.173519
g11660	-	1543	-	46533	71893	31.860594	11.187231	13.549234
g11664	-	1544	-	4325	5314	1.502223	0.527477	0.638845
g11665	-	1544	-	9871	24168	1534.072388	538.659790	652.389160
g11669	-	1545	-	28585	29274	0.042029	0.014758	0.017874
g11671	-	1545	-	30088	30696	0.047619	0.016720	0.020251
g11672	-	1545	-	30783	31343	0.051337	0.018026	0.021832
g11668	-	1545	-	3244	24627	68.518883	24.059080	29.138765
g11681	-	1545	+	139915	141813	56.362381	19.790560	23.969015
g11682	-	1545	+	158187	169999	86.245453	30.283421	36.677277
g11683	-	1546	+	15919	17283	0.000000	0.000000	0.000000
g11685	-	1546	+	21797	23415	0.380197	0.133499	0.161685
g11686	-	1546	-	24406	27358	0.394411	0.138490	0.167730
g11699	-	1547	-	3111	3746	0.579926	0.203630	0.246623
g11700	-	1547	-	6084	28851	0.548851	0.192718	0.233408
g11702	-	1548	-	8273	9067	0.181132	0.063601	0.077029
g11703	-	1548	-	9113	11044	0.414626	0.145588	0.176326
g11704	-	1548	-	11366	12040	0.141234	0.049592	0.060062
g11708	-	1548	+	34474	35601	0.404724	0.142111	0.172115
g11713	-	1548	-	47078	48933	0.000000	0.000000	0.000000
g11715	-	1548	-	51755	52276	0.724138	0.254267	0.307951
g11721	-	1548	-	82708	83127	1.823810	0.640396	0.775605
g11728	-	1548	+	133357	134523	1.843489	0.647305	0.783974
g11729	-	1548	+	134613	143364	0.000000	0.000000	0.000000
g11733	-	1548	+	162340	162843	0.000000	0.000000	0.000000
g11734	-	1549	-	44602	125184	8.607060	3.022202	3.660292
g11735	-	1549	+	125421	141087	5.973464	2.097466	2.540312
g11740	-	1550	-	28511	33628	1.644511	0.577438	0.699355
g11741	-	1550	-	45514	45825	0.000000	0.000000	0.000000
g11742	-	1550	-	59894	68058	0.409833	0.143905	0.174288
g11743	-	1550	-	74788	81567	0.123060	0.043210	0.052333
g11744	-	1550	+	112954	113340	0.000000	0.000000	0.000000
g11745	-	1550	-	117090	117660	1.390830	0.488363	0.591473
g11748	-	1551	-	16160	17392	6.013788	2.111625	2.557461
g11737	-	1549	+	154484	158329	65.502472	22.999926	27.855988
g11739	-	1549	-	167088	168827	248.425110	87.229668	105.646805
g11749	-	1551	+	18937	33914	35.090134	12.321221	14.922647
g11750	-	1551	-	41743	42108	131.681686	46.237476	55.999771
g11751	-	1551	-	58956	60717	26.894672	9.443543	11.437395
g11752	-	1551	-	61259	64491	5.797515	2.035685	2.465487
g11775	-	1553	+	12462	13420	0.000000	0.000000	0.000000
g11776	-	1553	+	100113	106782	0.000000	0.000000	0.000000
g11777	-	1553	-	107857	108153	2.124633	0.746024	0.903535
g11778	-	1553	-	108275	109090	1.125154	0.395076	0.478490
g11779	-	1553	+	135410	139065	0.374302	0.131429	0.159178
g11764	-	1552	-	48209	68488	6.009754	2.110209	2.555745
g11765	-	1552	+	70426	70776	0.000000	0.000000	0.000000
g11766	-	1552	+	74223	74786	0.000000	0.000000	0.000000
g11767	-	1552	+	74868	75344	0.000000	0.000000	0.000000
g11768	-	1552	+	75491	75928	0.000000	0.000000	0.000000
g11769	-	1552	+	92644	92943	0.000000	0.000000	0.000000
g11770	-	1552	+	93465	93824	0.119452	0.041943	0.050799
g11771	-	1552	-	106224	136370	240.771484	84.542244	102.391975
g11772	-	1552	-	150832	156540	0.229004	0.080410	0.097388
g11780	-	1554	-	7170	24081	0.000000	0.000000	0.000000
g11781	-	1554	+	25359	28382	4.949943	1.738077	2.105043
g11782	-	1554	-	31521	32593	0.000000	0.000000	0.000000
g11793	-	1555	+	10164	10571	17.064951	5.992027	7.257147
g11794	-	1555	-	12431	33709	121.022728	42.494789	51.466877
g11795	-	1555	+	34089	37073	41.741829	14.656836	17.751389
g11796	-	1555	-	53111	65389	94.959061	33.343037	40.382881
g11798	-	1555	+	92274	93451	0.000000	0.000000	0.000000
g11799	-	1555	-	101565	101975	1.658397	0.582314	0.705260
g11800	-	1555	+	119118	119444	0.000000	0.000000	0.000000
g11801	-	1555	-	125740	137071	30.612152	10.748865	13.018314
g11802	-	1556	+	24495	25612	0.124190	0.043607	0.052814
g11814	-	1558	-	57	6588	0.406637	0.142783	0.172929
g11815	-	1558	+	13324	14244	3.204126	1.125067	1.362607
g11804	-	1557	+	4778	12854	0.000000	0.000000	0.000000
g11805	-	1557	+	19569	20144	0.000000	0.000000	0.000000
g11807	-	1557	+	59667	68229	12.761856	4.481079	5.427186
g11808	-	1557	+	118021	140612	0.000000	0.000000	0.000000
g11810	-	1557	-	144221	145324	0.032835	0.011529	0.013964
g11811	-	1557	+	148833	154502	0.000000	0.000000	0.000000
g11812	-	1557	-	159398	159721	0.000000	0.000000	0.000000
g11813	-	1557	+	162683	167447	9.730437	3.416655	4.138026
g11819	-	1558	+	29443	36368	1.886070	0.662257	0.802082
g11822	-	1558	+	83621	85885	0.510823	0.179366	0.217236
g11823	-	1558	+	86182	88754	1.821279	0.639507	0.774528
g11821	-	1558	-	78230	83275	12.614480	4.429330	5.364512
g11824	-	1558	-	93663	107242	60.478741	21.235939	25.719564
g11825	-	1558	-	132193	140054	74.147171	26.035343	31.532286
g11826	-	1558	+	140170	148743	9.755051	3.425297	4.148494
g11827	-	1558	-	151430	155229	5.936980	2.084656	2.524797
g11828	-	1559	+	14632	20064	4.218563	1.481267	1.794012
g11830	-	1559	+	40124	45045	4.036922	1.417487	1.716766
g11831	-	1559	+	53450	53848	0.360902	0.126724	0.153479
g11833	-	1559	-	57993	59020	0.000000	0.000000	0.000000
g11835	-	1559	+	75590	81313	7.279991	2.556228	3.095934
g11836	-	1559	+	97251	110297	2.524213	0.886329	1.073462
g11837	-	1559	+	112399	120214	78.179962	27.451380	33.247295
g11838	-	1559	+	122424	131592	12.747412	4.476007	5.421043
g11839	-	1559	-	135567	148833	89.812981	31.536091	38.194427
g11840	-	1559	-	155808	158924	5.208131	1.828734	2.214842
g11841	-	1559	-	162119	168178	12.917360	4.535681	5.493317
g11842	-	1560	+	32	2047	1.502241	0.527483	0.638852
g11844	-	1560	-	26558	37534	29.966810	10.522265	12.743872
g11845	-	1560	-	43941	51890	22.538717	7.914034	9.584955
g11846	-	1560	-	72947	74146	29.632917	10.405025	12.601879
g11847	-	1560	-	79643	108246	25.913338	9.098967	11.020067
g11849	-	1560	-	120166	151364	33.611042	11.801867	14.293641
g11850	-	1560	+	151888	157825	54.913616	19.281855	23.352905
g11851	-	1560	-	160664	161098	48.954021	17.189257	20.818491
g11852	-	1561	-	3930	5801	0.000000	0.000000	0.000000
g11853	-	1561	-	5811	8431	0.000000	0.000000	0.000000
g11857	-	1561	-	54323	57578	0.125770	0.044162	0.053486
g11859	-	1562	-	18189	19238	0.045714	0.016052	0.019441
g11858	-	1562	-	5197	17945	2.886905	1.013681	1.227703
g11860	-	1562	-	21778	24286	8.567623	3.008355	3.643521
g11861	-	1562	-	24429	28708	4.850794	1.703262	2.062879
g11867	-	1562	+	63455	64592	25.824905	9.067916	10.982460
g11868	-	1562	+	78345	79705	54.814575	19.247078	23.310787
g11869	-	1562	+	102678	104055	102.012489	35.819710	43.382465
g11870	-	1562	+	128633	132003	95.209892	33.431110	40.489552
g11878	-	1563	-	134088	135515	0.160918	0.056503	0.068433
g11871	-	1563	-	4332	5615	6.289854	2.208560	2.674862
g11872	-	1563	-	20850	22133	15.889797	5.579395	6.757394
g11873	-	1563	+	46521	53209	0.000000	0.000000	0.000000
g11875	-	1563	-	95977	97263	13.466951	4.728660	5.727039
g11876	-	1563	-	113195	114421	17.017311	5.975299	7.236888
g11877	-	1563	-	120890	123233	0.588888	0.206777	0.250434
g11881	-	1564	-	793	3363	391.281067	137.390778	166.398605
g11883	-	1564	-	21114	21819	0.000000	0.000000	0.000000
g11882	-	1564	-	10745	13808	465.364655	163.403793	197.903854
g11895	-	1565	-	1	621	3.278158	1.151062	1.394090
g11886	-	1564	+	56331	59196	0.000000	0.000000	0.000000
g11887	-	1564	-	65385	74967	4.409127	1.548180	1.875053
g11888	-	1564	+	82777	84153	0.651973	0.228928	0.277262
g11889	-	1564	-	84585	88356	1.629307	0.572100	0.692889
g11891	-	1564	-	110867	117880	5.689558	1.997778	2.419577
g11892	-	1564	-	129701	137477	0.000000	0.000000	0.000000
g11894	-	1564	-	159909	164741	8.651793	3.037910	3.679315
g11896	-	1565	-	17736	19209	2.577470	0.905029	1.096111
g11899	-	1565	-	42459	63925	8.209678	2.882669	3.491298
g11900	-	1565	+	74266	74742	0.000000	0.000000	0.000000
g11901	-	1565	-	77564	80832	1.436508	0.504402	0.610898
g11906	-	1565	+	127449	128894	1.515625	0.532182	0.644544
g11910	-	1565	-	147837	148136	0.063333	0.022238	0.026933
g11911	-	1566	+	5646	15672	148.559769	52.163891	63.177452
g11912	-	1566	+	23537	33365	71.913063	25.250879	30.582197
g11916	-	1566	-	89499	95039	2.649465	0.930308	1.126728
g11921	-	1566	-	142645	158346	1.074789	0.377391	0.457071
g11922	-	1566	+	158705	165598	34.517082	12.120006	14.678949
g11923	-	1567	+	19334	20520	0.315874	0.110913	0.134331
g11924	-	1567	-	20975	30124	0.000000	0.000000	0.000000
g11925	-	1567	-	30430	33094	0.186111	0.065349	0.079147
g11927	-	1567	+	57039	69179	0.000000	0.000000	0.000000
g11928	-	1567	+	72285	73969	14.888889	5.227945	6.331741
g11930	-	1567	-	85971	89191	2.747874	0.964863	1.168578
g11931	-	1567	-	89224	92697	0.729272	0.256070	0.310135
g11932	-	1567	+	92970	94217	0.609756	0.214104	0.259309
g11934	-	1567	+	132293	134051	4.175287	1.466071	1.775608
g11935	-	1567	+	148608	159764	0.621167	0.218111	0.264161
g11937	-	1568	-	7582	30550	13.783371	4.839764	5.861602
g11938	-	1568	+	31254	37814	58.074440	20.391716	24.697098
g11939	-	1568	-	38899	47844	30.124720	10.577712	12.811026
g11944	-	1568	+	106306	107446	0.000000	0.000000	0.000000
g11945	-	1568	-	108591	109207	0.000000	0.000000	0.000000
g11948	-	1568	-	157924	159849	7.474640	2.624575	3.178712
g11949	-	1569	-	11815	12342	0.246212	0.086453	0.104706
g11952	-	1569	-	108962	117181	0.342255	0.120176	0.145549
g11953	-	1569	+	119511	119894	25.294271	8.881594	10.756799
g11954	-	1569	+	123882	128050	8.935743	3.137613	3.800070
g11955	-	1569	-	129248	135934	8.084754	2.838805	3.438173
g11951	-	1569	+	32638	93484	526.998169	185.045212	224.114517
g11956	-	1569	-	137177	152293	17.865883	6.273259	7.597756
g11957	-	1569	-	154176	157171	63.113838	22.161203	26.840183
g11958	-	1570	+	4368	7502	57.481945	20.183672	24.445129
g11959	-	1570	-	11615	13333	0.184996	0.064958	0.078673
g11960	-	1570	+	13520	39318	37.459553	13.153197	15.930282
g11961	-	1570	-	43408	52654	54.779690	19.234829	23.295950
g11962	-	1570	+	54017	56196	9.700679	3.406206	4.125371
g11964	-	1570	+	83839	84333	98.921211	34.734268	42.067848
g11965	-	1570	+	97020	97400	9.181103	3.223767	3.904413
g11963	-	1570	+	66431	79453	536.967712	188.545822	228.354233
g11966	-	1570	+	100050	104183	19.211639	6.745795	8.170061
g11967	-	1570	+	108617	143444	28.984636	10.177394	12.326186
g11968	-	1570	+	144537	160731	25.457876	8.939041	10.826374
g11971	-	1571	-	64283	79535	3.822305	1.342128	1.625497
g11972	-	1571	-	86452	87613	3.514951	1.234207	1.494790
g11969	-	1571	-	8587	22579	116.653450	40.960602	49.608768
g11973	-	1571	-	102969	106145	5.896266	2.070360	2.507483
g11976	-	1571	+	126724	129010	0.568333	0.199559	0.241693
g11977	-	1571	-	137884	145762	8.356164	2.934105	3.553594
g11979	-	1572	-	6327	12786	2.503145	0.878931	1.064503
g11978	-	1571	-	147823	164774	77.636963	27.260715	33.016376
g11984	-	1572	-	114846	115262	0.000000	0.000000	0.000000
g11985	-	1572	-	115459	115743	0.919298	0.322794	0.390946
g11980	-	1572	+	70991	76684	7.731343	2.714711	3.287879
g11981	-	1572	+	91553	98084	1.387750	0.487282	0.590163
g11982	-	1572	+	101320	107424	5.758495	2.021984	2.448893
g11983	-	1572	+	110960	111349	36.417946	12.787457	15.487321
g11986	-	1572	-	126572	129545	0.000000	0.000000	0.000000
g11987	-	1572	-	129557	133233	0.000000	0.000000	0.000000
g12001	-	1573	+	48326	53561	0.000000	0.000000	0.000000
g12003	-	1574	-	20070	20561	30.596418	10.743340	13.011622
g12004	-	1574	+	29332	45557	2.525079	0.886633	1.073831
g12008	-	1574	-	125163	135728	45.326645	15.915573	19.275890
g12011	-	1575	-	3924	7518	0.000000	0.000000	0.000000
g12013	-	1575	+	24619	28138	51.592587	18.115738	21.940584
g12014	-	1575	-	28784	29821	17.657335	6.200032	7.509068
g12015	-	1575	-	34498	34827	0.000000	0.000000	0.000000
g12016	-	1575	-	42191	43123	0.000000	0.000000	0.000000
g12017	-	1575	-	43141	43837	0.000000	0.000000	0.000000
g12018	-	1575	-	43886	44347	0.000000	0.000000	0.000000
g12019	-	1575	-	45103	45417	0.000000	0.000000	0.000000
g12020	-	1575	+	48933	49904	2.793903	0.981025	1.188153
g12021	-	1575	+	57661	60196	0.000000	0.000000	0.000000
g12027	-	1575	+	138176	138783	0.361323	0.126872	0.153658
g12037	-	1576	-	94514	111135	13.502645	4.741192	5.742218
g12038	-	1576	-	147442	150235	0.412054	0.144685	0.175233
g12040	-	1576	-	153632	155028	0.856061	0.300589	0.364054
g12041	-	1576	-	156503	158505	0.572408	0.200990	0.243426
g12042	-	1576	+	160280	161086	19.582830	6.876132	8.327916
g12050	-	1577	+	89062	100826	16.540493	5.807874	7.034113
g12053	-	1578	-	1316	7017	0.000000	0.000000	0.000000
g12058	-	1578	+	47383	54507	0.375439	0.131828	0.159662
g12054	-	1578	-	7890	9381	14.634259	5.138537	6.223456
g12055	-	1578	-	12513	12953	0.000000	0.000000	0.000000
g12056	-	1578	-	13136	17831	0.000000	0.000000	0.000000
g12057	-	1578	+	17861	42437	140.595047	49.367233	59.790321
g12059	-	1578	+	58178	121782	7.707455	2.706324	3.277720
g12060	-	1578	-	121899	123065	0.000000	0.000000	0.000000
g12061	-	1578	+	123142	127213	14.817778	5.202976	6.301500
g12062	-	1579	+	1155	5486	18.540617	6.510179	7.884697
g12063	-	1579	-	6694	26625	2.251119	0.790437	0.957325
g12065	-	1579	+	39805	52697	9.012093	3.164422	3.832539
g12064	-	1579	-	28419	39226	87.687851	30.789890	37.290680
g12066	-	1579	+	57500	63122	5.364670	1.883700	2.281413
g12070	-	1579	-	78751	81060	3.231385	1.134638	1.374199
g12071	-	1579	+	113414	116389	0.300403	0.105481	0.127751
g12072	-	1579	+	119520	125939	28.985943	10.177853	12.326742
g12073	-	1579	-	127038	133614	22.094357	7.758006	9.395983
g12080	-	1580	-	46089	51220	243.734909	85.582794	103.652222
g12081	-	1580	+	51437	81395	23.081604	8.104658	9.815826
g12082	-	1580	-	82996	85434	5.771318	2.026487	2.454347
g12084	-	1580	+	151712	157134	8.554891	3.003884	3.638106
g12085	-	1581	-	30666	38207	0.000000	0.000000	0.000000
g12086	-	1581	-	38858	39286	1.238928	0.435026	0.526874
g12087	-	1581	-	39949	46305	0.000000	0.000000	0.000000
g12088	-	1581	+	65246	65572	0.740061	0.259858	0.314723
g12089	-	1581	+	65846	66232	0.000000	0.000000	0.000000
g12094	-	1581	-	124139	130890	0.689669	0.242164	0.293293
g12099	-	1582	-	59623	61445	0.265082	0.093078	0.112730
g12102	-	1582	+	83883	85358	0.761179	0.267273	0.323704
g12103	-	1582	+	91281	92933	0.000000	0.000000	0.000000
g12107	-	1583	+	19574	23884	0.000000	0.000000	0.000000
g12105	-	1582	-	124290	162164	86.330605	30.313322	36.713490
g12110	-	1583	+	58963	60642	2.015985	0.707874	0.857330
g12111	-	1583	-	61212	62498	0.393689	0.138236	0.167423
g12113	-	1583	-	68052	71647	0.587678	0.206352	0.249920
g12114	-	1583	+	96808	98402	0.743853	0.261190	0.316336
g12115	-	1583	-	98911	100789	1.130447	0.396935	0.480741
g12116	-	1583	-	114602	115321	2.669445	0.937324	1.135225
g12121	-	1583	-	147782	148504	0.874136	0.306936	0.371740
g12117	-	1583	-	137682	142993	1.406516	0.493871	0.598144
g12118	-	1583	-	144335	144973	1.960598	0.688426	0.833776
g12122	-	1584	-	396	7642	1.312607	0.460897	0.558207
g12125	-	1584	+	18741	22595	0.834501	0.293019	0.354885
g12126	-	1584	+	53336	57364	0.409034	0.143624	0.173948
g12127	-	1584	+	88733	92573	0.390837	0.137235	0.166210
g12130	-	1585	+	8393	16827	0.746755	0.262209	0.317570
g12131	-	1585	+	17758	22334	1.193410	0.419043	0.507517
g12132	-	1585	-	29241	41594	2.495440	0.876226	1.061226
g12133	-	1585	+	81736	135795	16.680437	5.857013	7.093626
g12135	-	1586	+	8302	10929	1.226087	0.430517	0.521413
g12140	-	1586	+	94981	96545	1.487410	0.522275	0.632545
g12141	-	1586	+	101877	106660	2.323118	0.815718	0.987944
g12142	-	1586	+	112808	113637	51.310513	18.016693	21.820627
g12144	-	1586	+	132881	133819	3.819444	1.341124	1.624280
g12153	-	1587	+	123317	132107	255.081055	89.566772	108.477356
g12154	-	1587	-	135355	161065	13.280257	4.663105	5.647645
g12155	-	1588	+	552	45330	9.398726	3.300181	3.996961
g12156	-	1588	+	48817	54200	266.103455	93.437080	113.164810
g12157	-	1588	+	62140	112188	7.974172	2.799976	3.391146
g12160	-	1588	-	149649	150160	0.000000	0.000000	0.000000
g12165	-	1589	-	17728	19217	3.440898	1.208205	1.463298
g12166	-	1589	+	23261	43944	5.515038	1.936499	2.345359
g12170	-	1589	-	117147	117527	0.000000	0.000000	0.000000
g12171	-	1589	-	117544	118137	0.147138	0.051665	0.062573
g12169	-	1589	+	88378	112956	5.194399	1.823913	2.209002
g12174	-	1590	+	18126	21741	1.214137	0.426321	0.516331
g12175	-	1590	-	23846	24169	1.108025	0.389062	0.471206
g12176	-	1590	-	33006	33824	3.189866	1.120060	1.356542
g12184	-	1590	+	111998	117653	2.593232	0.910563	1.102814
g12187	-	1590	-	149271	150212	0.212490	0.074612	0.090365
g12189	-	1591	+	6741	35843	5.271417	1.850956	2.241755
g12190	-	1591	-	45705	50482	0.000000	0.000000	0.000000
g12192	-	1591	-	150857	151321	3.047312	1.070005	1.295919
g12193	-	1592	-	4694	6103	7.143098	2.508161	3.037718
g12194	-	1592	+	6277	24375	56.822468	19.952110	24.164675
g12195	-	1592	+	39073	39993	21.074226	7.399807	8.962156
g12196	-	1592	+	52469	53294	11.838587	4.156891	5.034551
g12197	-	1592	-	54643	55356	0.000000	0.000000	0.000000
g12198	-	1592	-	55492	56076	0.000000	0.000000	0.000000
g12199	-	1592	-	56136	56663	0.000000	0.000000	0.000000
g12200	-	1592	-	56847	62086	0.000000	0.000000	0.000000
g12201	-	1592	-	62376	62690	0.000000	0.000000	0.000000
g12202	-	1592	+	63687	88354	82.787308	29.069162	35.206642
g12203	-	1592	+	111298	124485	30.865515	10.837828	13.126060
g12204	-	1592	-	127966	132779	121.205879	42.559101	51.544765
