Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
g59439	.	542	+	368104	368466	0.0	0.0	0.0
g59436	.	542	+	354934	355536	0.0	0.0	0.0
g59420	.	542	-	275477	280288	0.0	0.0	0.0
g59398	.	542	+	202013	202702	0.0	0.0	0.0
g59407	.	542	+	232467	232976	0.0	0.0	0.0
g59406	.	542	+	231900	232280	0.0	0.0	0.0
g59384	.	542	+	128557	129420	0.0	0.0	0.0
g59460	.	542	-	437493	437789	0.0	0.0	0.0
g59418	.	542	+	258614	259444	0.0	0.0	0.0
g59467	.	542	+	474654	475623	0.0	0.0	0.0
g59374	.	542	+	51149	57932	0.0	0.0	0.0
g59370	.	542	+	40835	41134	0.0	0.0	0.0
g59389	.	542	-	158506	159024	0.0	0.0	0.0
g59431	.	542	+	321234	330999	0.0	0.0	0.0
g59438	.	542	+	362970	363470	0.0	0.0	0.0
g59422	.	542	-	307710	308117	0.0	0.0	0.0
g59380	.	542	+	105053	107934	0.0	0.0	0.0
g59379	.	542	+	104343	104738	0.0	0.0	0.0
g59399	.	542	+	205672	206196	0.0	0.0	0.0
g59409	.	542	+	234379	235542	0.0	0.0	0.0
g59377	.	542	+	79042	79506	0.0	0.0	0.0
g59457	.	542	+	429432	429782	0.0	0.0	0.0
g59367	.	542	-	27606	28655	0.0	0.0	0.0
g59434	.	542	+	335146	335925	0.0	0.0	0.0
g59445	.	542	+	393016	393312	0.0	0.0	0.0
g59369	.	542	+	30445	30888	0.0	0.0	0.0
g59408	.	542	+	233023	234327	0.0	0.0	0.0
g59419	.	542	+	260832	263719	0.0	0.0	0.0
g59458	.	542	+	430214	430570	0.0	0.0	0.0
g59390	.	542	+	162509	162856	0.0	0.0	0.0
g59396	.	542	+	175345	178234	0.0	0.0	0.0
g59368	.	542	-	29360	30085	0.0	0.0	0.0
g59476	.	542	+	524010	524309	0.0	0.0	0.0
g59397	.	542	-	185211	199809	0.0	0.0	0.0
g59395	.	542	+	174268	174651	0.0	0.0	0.0
g59410	.	542	+	235650	236279	0.0	0.0	0.0
g59400	.	542	+	206641	207060	0.0	0.0	0.0
g59447	.	542	+	397235	397540	0.0	0.0	0.0
g59459	.	542	+	434998	435447	0.0	0.0	0.0
g59481	.	543	+	41403	44066	0.0	0.0	0.0
g59482	.	543	+	45988	46422	0.0	0.0	0.0
g59509	.	544	-	15713	17063	0.0	0.0	0.0
g59511	.	544	-	20908	21204	0.0	0.0	0.0
g59525	.	544	+	149234	155481	0.0	0.0	0.0
g59585	.	545	+	231248	231541	0.0	0.0	0.0
g59601	.	545	-	334537	340105	0.0	0.0	0.0
g59604	.	545	-	400372	401238	0.0	0.0	0.0
g59586	.	545	-	232767	236576	0.0	0.0	0.0
g59589	.	545	-	254960	255631	0.0	0.0	0.0
g59610	.	545	-	468010	468585	0.0	0.0	0.0
g59588	.	545	-	253900	254277	0.0	0.0	0.0
g59591	.	545	-	259294	262320	0.0	0.0	0.0
g59596	.	545	+	292622	292978	0.0	0.0	0.0
g59600	.	545	-	327083	327454	0.0	0.0	0.0
g59583	.	545	-	225603	225950	0.0	0.0	0.0
g59595	.	545	-	278549	278872	0.0	0.0	0.0
g59613	.	545	+	490352	491179	0.0	0.0	0.0
g59584	.	545	-	226058	226465	0.0	0.0	0.0
g59592	.	545	-	262958	264469	0.0	0.0	0.0
g59590	.	545	-	255838	256464	0.0	0.0	0.0
g59618	.	546	-	9266	9622	0.0	0.0	0.0
g59636	.	546	-	312078	312509	0.0	0.0	0.0
g59651	.	546	-	489973	490764	0.0	0.0	0.0
g59693	.	547	-	350163	350870	0.0	0.0	0.0
g59679	.	547	+	233052	233357	0.0	0.0	0.0
g59692	.	547	-	349821	350126	0.0	0.0	0.0
g59681	.	547	+	236356	237399	0.0	0.0	0.0
g59759	.	549	+	95092	95679	0.0	0.0	0.0
g59770	.	549	-	154703	156999	0.0	0.0	0.0
g59806	.	549	+	404480	405933	0.0	0.0	0.0
g59753	.	549	+	86516	87133	0.0	0.0	0.0
g59755	.	549	+	90011	91995	0.0	0.0	0.0
g59746	.	549	-	34978	36562	0.0	0.0	0.0
g59787	.	549	-	294811	297442	0.0	0.0	0.0
g59798	.	549	+	367167	367826	0.0	0.0	0.0
g59800	.	549	+	372678	385862	0.0	0.0	0.0
g59814	.	549	-	431508	431816	0.0	0.0	0.0
g59752	.	549	+	84625	85278	0.0	0.0	0.0
g59744	.	549	+	18431	19293	0.0	0.0	0.0
g59768	.	549	+	149036	149905	0.0	0.0	0.0
g59802	.	549	+	390185	390643	0.0	0.0	0.0
g59807	.	549	+	406021	407106	0.0	0.0	0.0
g59781	.	549	+	239938	241766	0.0	0.0	0.0
g59795	.	549	+	342097	342393	0.0	0.0	0.0
g59813	.	549	+	424035	426140	0.0	0.0	0.0
g59817	.	549	+	437244	437678	0.0	0.0	0.0
g59750	.	549	+	76799	81273	0.0	0.0	0.0
g59824	.	549	+	492414	492671	0.0	0.0	0.0
g59775	.	549	-	199819	200250	0.0	0.0	0.0
g59804	.	549	+	398350	402120	0.0	0.0	0.0
g59803	.	549	-	395277	395636	0.0	0.0	0.0
g59742	.	549	+	13348	13860	0.0	0.0	0.0
g59819	.	549	+	459250	459729	0.0	0.0	0.0
g59792	.	549	+	333086	333463	0.0	0.0	0.0
g59777	.	549	+	214302	215847	0.0	0.0	0.0
g59799	.	549	+	371242	371559	0.0	0.0	0.0
g59788	.	549	+	299005	299463	0.0	0.0	0.0
g59741	.	549	+	12417	13055	0.0	0.0	0.0
g59740	.	549	-	3457	3933	0.0	0.0	0.0
g59789	.	549	+	308943	312400	0.0	0.0	0.0
g59810	.	549	-	413142	414056	0.0	0.0	0.0
g59818	.	549	+	446578	449843	0.0	0.0	0.0
g59751	.	549	+	81872	84480	0.0	0.0	0.0
g59782	.	549	+	262346	262837	0.0	0.0	0.0
g59778	.	549	-	218518	218925	0.0	0.0	0.0
g59758	.	549	-	94390	95001	0.0	0.0	0.0
g59786	.	549	-	291736	292347	0.0	0.0	0.0
g59754	.	549	+	87598	88230	0.0	0.0	0.0
g59776	.	549	-	205444	207228	0.0	0.0	0.0
g59801	.	549	-	388989	389294	0.0	0.0	0.0
g59857	.	550	+	462849	463388	0.0	0.0	0.0
g59834	.	550	-	87154	110066	0.0	0.0	0.0
g59842	.	550	+	261336	261815	0.0	0.0	0.0
g59861	.	550	-	503330	503908	0.0	0.0	0.0
g59840	.	550	+	213143	213598	0.0	0.0	0.0
g59858	.	550	-	466211	466543	0.0	0.0	0.0
g59854	.	550	-	450988	452088	0.0	0.0	0.0
g59835	.	550	-	114202	114576	0.0	0.0	0.0
g59837	.	550	-	149794	150321	0.0	0.0	0.0
g59849	.	550	-	384878	386322	0.0	0.0	0.0
g59856	.	550	-	460061	462748	0.0	0.0	0.0
g59855	.	550	-	459664	459993	0.0	0.0	0.0
g59905	.	551	+	485509	486405	0.0	0.0	0.0
g59888	.	551	-	278213	278776	0.0	0.0	0.0
g59862	.	551	-	4969	6566	0.0	0.0	0.0
g59890	.	551	-	281386	282078	0.0	0.0	0.0
g59909	.	551	+	488907	489197	0.0	0.0	0.0
g59896	.	551	-	301107	301391	0.0	0.0	0.0
g59907	.	551	+	487908	488264	0.0	0.0	0.0
g59889	.	551	-	279962	280826	0.0	0.0	0.0
g59891	.	551	-	282470	282916	0.0	0.0	0.0
g59915	.	551	+	508971	509951	0.0	0.0	0.0
g59906	.	551	+	486905	487315	0.0	0.0	0.0
g59875	.	551	-	118905	133879	0.0	0.0	0.0
g59908	.	551	+	488331	488809	0.0	0.0	0.0
g59874	.	551	-	106513	107490	0.0	0.0	0.0
g59913	.	551	+	505373	505903	0.0	0.0	0.0
g59945	.	552	-	299735	305835	0.0	0.0	0.0
g59967	.	553	-	23014	29418	0.0	0.0	0.0
g60007	.	554	-	101354	110048	0.0	0.0	0.0
g60031	.	554	+	466728	469888	0.0	0.0	0.0
g60030	.	554	-	457872	461256	0.0	0.0	0.0
g60027	.	554	+	453067	453660	0.0	0.0	0.0
g60021	.	554	-	383546	383933	0.0	0.0	0.0
g60013	.	554	+	138841	139152	0.0	0.0	0.0
g60029	.	554	+	456887	457258	0.0	0.0	0.0
g60028	.	554	+	453831	456875	0.0	0.0	0.0
g60022	.	554	+	384613	384963	0.0	0.0	0.0
g60012	.	554	+	137983	138741	0.0	0.0	0.0
g60009	.	554	-	115879	117469	0.0	0.0	0.0
g60020	.	554	-	357798	358956	0.0	0.0	0.0
g60014	.	554	+	154468	155130	0.0	0.0	0.0
g60019	.	554	+	327972	332858	0.0	0.0	0.0
g60015	.	554	+	155215	167492	0.0	0.0	0.0
g60090	.	556	-	124891	125208	0.0	0.0	0.0
g60085	.	556	+	106564	107291	0.0	0.0	0.0
g60096	.	556	-	267890	268501	0.0	0.0	0.0
g60092	.	556	+	255967	256467	0.0	0.0	0.0
g60093	.	556	+	257011	257310	0.0	0.0	0.0
g60110	.	556	-	420620	421504	0.0	0.0	0.0
g60091	.	556	-	181642	183945	0.0	0.0	0.0
g60081	.	556	+	65894	70547	0.0	0.0	0.0
g60113	.	556	-	471589	472158	0.0	0.0	0.0
g60112	.	556	+	469698	471307	0.0	0.0	0.0
g60101	.	556	-	334196	334588	0.0	0.0	0.0
g60083	.	556	+	102987	104112	0.0	0.0	0.0
g60089	.	556	-	120018	124125	0.0	0.0	0.0
g60097	.	556	-	277074	278662	0.0	0.0	0.0
g60145	.	557	-	499926	500588	0.0	0.0	0.0
g60132	.	557	+	261224	261535	0.0	0.0	0.0
g60168	.	558	-	432943	435820	0.0	0.0	0.0
g60151	.	558	-	103531	103911	0.0	0.0	0.0
g60172	.	558	+	470239	471662	0.0	0.0	0.0
g60171	.	558	-	461363	461644	0.0	0.0	0.0
g60173	.	558	+	472013	473382	0.0	0.0	0.0
g60170	.	558	+	449668	450171	0.0	0.0	0.0
g60167	.	558	-	417187	418835	0.0	0.0	0.0
g60189	.	559	+	213900	214694	0.0	0.0	0.0
g60196	.	559	-	349809	350243	0.0	0.0	0.0
g60215	.	560	-	192116	192397	0.0	0.0	0.0
g60250	.	561	-	339907	340836	0.0	0.0	0.0
g60251	.	561	-	340857	341414	0.0	0.0	0.0
g60246	.	561	-	304511	308752	0.0	0.0	0.0
g60285	.	562	-	256655	262895	0.0	0.0	0.0
g60292	.	562	-	326302	327634	0.0	0.0	0.0
g60296	.	562	-	353391	354485	0.0	0.0	0.0
g60305	.	562	-	453618	454382	0.0	0.0	0.0
g60307	.	562	-	477639	478232	0.0	0.0	0.0
g60265	.	562	-	83615	85913	0.0	0.0	0.0
g60295	.	562	+	351630	352109	0.0	0.0	0.0
g60263	.	562	+	81191	81781	0.0	0.0	0.0
g60291	.	562	-	324253	326050	0.0	0.0	0.0
g60294	.	562	+	350432	351347	0.0	0.0	0.0
g60262	.	562	+	52449	54053	0.0	0.0	0.0
g60266	.	562	-	109634	109930	0.0	0.0	0.0
g60282	.	562	+	246594	249621	0.0	0.0	0.0
g60264	.	562	-	82605	82919	0.0	0.0	0.0
g60284	.	562	+	252558	253382	0.0	0.0	0.0
g60280	.	562	+	244192	245211	0.0	0.0	0.0
g60258	.	562	+	15345	15650	0.0	0.0	0.0
g60281	.	562	+	245620	246417	0.0	0.0	0.0
g60269	.	562	+	125247	125627	0.0	0.0	0.0
g60257	.	562	-	10241	10816	0.0	0.0	0.0
g60287	.	562	+	294902	295810	0.0	0.0	0.0
g60289	.	562	-	311312	311686	0.0	0.0	0.0
g60283	.	562	+	251761	252300	0.0	0.0	0.0
g60323	.	563	+	187914	188222	0.0	0.0	0.0
g60341	.	563	+	479759	480562	0.0	0.0	0.0
g60339	.	563	+	473763	475019	0.0	0.0	0.0
g60335	.	563	-	461756	462196	0.0	0.0	0.0
g60321	.	563	+	175539	175865	0.0	0.0	0.0
g60322	.	563	+	179733	181430	0.0	0.0	0.0
g60340	.	563	+	475386	475901	0.0	0.0	0.0
g60324	.	563	+	189955	190299	0.0	0.0	0.0
g60325	.	563	+	190377	190922	0.0	0.0	0.0
g60384	.	565	+	278135	279559	0.0	0.0	0.0
g60444	.	566	-	435849	437251	0.0	0.0	0.0
g60433	.	566	-	390825	391268	0.0	0.0	0.0
g60443	.	566	+	431541	432119	0.0	0.0	0.0
g60448	.	566	-	458851	459333	0.0	0.0	0.0
g60445	.	566	+	437521	437829	0.0	0.0	0.0
g60414	.	566	+	173399	174705	0.0	0.0	0.0
g60447	.	566	-	456370	457719	0.0	0.0	0.0
g60479	.	568	-	121395	121946	0.0	0.0	0.0
g60481	.	568	-	130222	131016	0.0	0.0	0.0
g60508	.	568	-	485890	486435	0.0	0.0	0.0
g60509	.	568	-	486768	487157	0.0	0.0	0.0
g60507	.	568	-	485323	485667	0.0	0.0	0.0
g60540	.	569	+	337326	338653	0.0	0.0	0.0
g60521	.	569	+	57077	57424	0.0	0.0	0.0
g60520	.	569	+	55230	57020	0.0	0.0	0.0
g60565	.	570	+	72962	73318	0.0	0.0	0.0
g60567	.	570	+	81072	82136	0.0	0.0	0.0
g60609	.	570	-	478521	486300	0.0	0.0	0.0
g60610	.	570	-	488216	489644	0.0	0.0	0.0
g60552	.	570	+	20720	23603	0.0	0.0	0.0
g60569	.	570	+	87256	89201	0.0	0.0	0.0
g60608	.	570	-	469471	470763	0.0	0.0	0.0
g60559	.	570	-	60107	61051	0.0	0.0	0.0
g60607	.	570	-	468976	469380	0.0	0.0	0.0
g60584	.	570	-	210818	211255	0.0	0.0	0.0
g60568	.	570	+	82230	86777	0.0	0.0	0.0
g60560	.	570	-	61806	62306	0.0	0.0	0.0
g60551	.	570	-	14673	15128	0.0	0.0	0.0
g60612	.	571	+	20083	28826	0.0	0.0	0.0
g60621	.	571	-	80103	95463	0.0	0.0	0.0
g60636	.	571	-	361195	361503	0.0	0.0	0.0
g60624	.	571	-	117400	119023	0.0	0.0	0.0
g60637	.	571	-	373926	374237	0.0	0.0	0.0
g60639	.	571	+	390620	392392	0.0	0.0	0.0
g60629	.	571	-	256694	259645	0.0	0.0	0.0
g60611	.	571	-	15222	19415	0.0	0.0	0.0
g60628	.	571	-	255571	255975	0.0	0.0	0.0
g60664	.	572	+	329576	330280	0.0	0.0	0.0
g60661	.	572	-	312165	312659	0.0	0.0	0.0
g60659	.	572	-	303132	303515	0.0	0.0	0.0
g60660	.	572	+	303658	304152	0.0	0.0	0.0
g60658	.	572	-	302818	303078	0.0	0.0	0.0
g60657	.	572	-	295197	295550	0.0	0.0	0.0
g60655	.	572	+	292307	292708	0.0	0.0	0.0
g60656	.	572	-	294420	295180	0.0	0.0	0.0
g60663	.	572	+	328929	329399	0.0	0.0	0.0
g60685	.	573	+	215120	215404	0.0	0.0	0.0
g60714	.	574	+	79684	80559	0.0	0.0	0.0
g60713	.	574	-	69153	78531	0.0	0.0	0.0
g60740	.	574	-	489292	489618	0.0	0.0	0.0
g60787	.	575	-	468242	468607	0.0	0.0	0.0
g60746	.	575	+	47535	48990	0.0	0.0	0.0
g60756	.	575	-	114054	114851	0.0	0.0	0.0
g60759	.	575	-	126960	127541	0.0	0.0	0.0
g60788	.	575	-	468635	468964	0.0	0.0	0.0
g60773	.	575	-	228855	229511	0.0	0.0	0.0
g60770	.	575	+	212467	212859	0.0	0.0	0.0
g60786	.	575	+	461846	462961	0.0	0.0	0.0
g60766	.	575	-	175584	176423	0.0	0.0	0.0
g60767	.	575	-	195678	196058	0.0	0.0	0.0
g60781	.	575	+	340817	341218	0.0	0.0	0.0
g60742	.	575	-	352	1185	0.0	0.0	0.0
g60758	.	575	-	123679	124092	0.0	0.0	0.0
g60764	.	575	-	162909	163436	0.0	0.0	0.0
g60807	.	576	+	299802	300209	0.0	0.0	0.0
g60805	.	576	-	218918	219535	0.0	0.0	0.0
g60831	.	577	-	311354	311959	0.0	0.0	0.0
g60862	.	577	-	466019	467707	0.0	0.0	0.0
g60832	.	577	-	311980	312423	0.0	0.0	0.0
g60859	.	577	+	456191	456834	0.0	0.0	0.0
g60833	.	577	-	313552	313965	0.0	0.0	0.0
g60863	.	577	-	468066	468551	0.0	0.0	0.0
g60861	.	577	-	459138	460853	0.0	0.0	0.0
g60934	.	580	+	173805	182675	0.0	0.0	0.0
g60931	.	580	+	105215	105616	0.0	0.0	0.0
g60928	.	580	-	11772	27836	0.0	0.0	0.0
g60947	.	580	-	486413	493215	0.0	0.0	0.0
g60946	.	580	+	481527	481940	0.0	0.0	0.0
g60926	.	580	-	5668	6402	0.0	0.0	0.0
g60927	.	580	-	6414	8117	0.0	0.0	0.0
g60960	.	581	-	166820	167824	0.0	0.0	0.0
g60965	.	581	+	198063	198647	0.0	0.0	0.0
g60968	.	581	+	200176	200991	0.0	0.0	0.0
g60962	.	581	+	178859	182612	0.0	0.0	0.0
g60966	.	581	+	199330	199779	0.0	0.0	0.0
g60967	.	581	+	199795	200148	0.0	0.0	0.0
g60950	.	581	-	35229	40859	0.0	0.0	0.0
g60999	.	582	-	151446	152965	0.0	0.0	0.0
g61039	.	583	+	269643	270894	0.0	0.0	0.0
g61027	.	583	-	66495	67115	0.0	0.0	0.0
g61032	.	583	-	153090	153512	0.0	0.0	0.0
g61057	.	584	+	133456	138609	0.0	0.0	0.0
g61069	.	584	-	377256	377609	0.0	0.0	0.0
g61065	.	584	+	303570	303866	0.0	0.0	0.0
g61086	.	585	-	43330	43797	0.0	0.0	0.0
g61161	.	587	-	346039	346485	0.0	0.0	0.0
g61143	.	587	+	84507	85082	0.0	0.0	0.0
g61174	.	589	+	18465	19517	0.0	0.0	0.0
g61215	.	590	-	281813	282118	0.0	0.0	0.0
g61229	.	590	-	401090	401800	0.0	0.0	0.0
g61214	.	590	-	280366	280782	0.0	0.0	0.0
g61230	.	590	-	403610	404017	0.0	0.0	0.0
g61211	.	590	-	237390	237713	0.0	0.0	0.0
g61199	.	590	-	55309	76175	0.0	0.0	0.0
g61228	.	590	-	395669	396382	0.0	0.0	0.0
g61233	.	590	-	466685	468589	0.0	0.0	0.0
g61232	.	590	+	438923	440541	0.0	0.0	0.0
g61225	.	590	+	363072	363560	0.0	0.0	0.0
g61216	.	590	-	285584	285898	0.0	0.0	0.0
g61212	.	590	+	258463	258861	0.0	0.0	0.0
g61222	.	590	-	309729	310247	0.0	0.0	0.0
g61223	.	590	+	325341	327997	0.0	0.0	0.0
g61197	.	590	+	36192	39652	0.0	0.0	0.0
g61196	.	590	+	31242	31577	0.0	0.0	0.0
g61202	.	590	-	100986	104733	0.0	0.0	0.0
g61210	.	590	-	234429	235673	0.0	0.0	0.0
g61209	.	590	+	218533	219069	0.0	0.0	0.0
g61231	.	590	+	437667	437996	0.0	0.0	0.0
g61242	.	591	+	27878	28480	0.0	0.0	0.0
g61241	.	591	+	27044	27535	0.0	0.0	0.0
g61234	.	591	-	4668	5018	0.0	0.0	0.0
g61248	.	591	-	139205	140143	0.0	0.0	0.0
g61256	.	591	+	377341	389403	0.0	0.0	0.0
g61240	.	591	+	23560	26789	0.0	0.0	0.0
g61245	.	591	+	40450	46593	0.0	0.0	0.0
g61247	.	591	-	86785	87189	0.0	0.0	0.0
g61249	.	591	+	174469	175119	0.0	0.0	0.0
g61243	.	591	+	28491	29450	0.0	0.0	0.0
g61255	.	591	+	310437	310790	0.0	0.0	0.0
g61296	.	592	-	429655	432040	0.0	0.0	0.0
g61294	.	592	-	394060	394482	0.0	0.0	0.0
g61288	.	592	-	320096	320584	0.0	0.0	0.0
g61287	.	592	-	314401	314688	0.0	0.0	0.0
g61295	.	592	+	421930	426244	0.0	0.0	0.0
g61286	.	592	-	308377	308745	0.0	0.0	0.0
g61299	.	592	+	438720	439352	0.0	0.0	0.0
g61303	.	592	+	453444	456185	0.0	0.0	0.0
g61292	.	592	+	384190	385014	0.0	0.0	0.0
g61332	.	593	+	456795	457586	0.0	0.0	0.0
g61304	.	593	+	2548	3006	0.0	0.0	0.0
g61340	.	594	+	28937	30518	0.0	0.0	0.0
g61368	.	594	-	201747	202337	0.0	0.0	0.0
g61389	.	594	-	340145	340537	0.0	0.0	0.0
g61345	.	594	+	49585	50082	0.0	0.0	0.0
g61358	.	594	-	153337	153849	0.0	0.0	0.0
g61354	.	594	-	113139	113459	0.0	0.0	0.0
g61379	.	594	-	258868	259275	0.0	0.0	0.0
g61378	.	594	-	258374	258859	0.0	0.0	0.0
g61351	.	594	+	64680	65219	0.0	0.0	0.0
g61349	.	594	-	60766	61086	0.0	0.0	0.0
g61365	.	594	-	186996	187298	0.0	0.0	0.0
g61346	.	594	-	53604	54002	0.0	0.0	0.0
g61363	.	594	-	174766	176026	0.0	0.0	0.0
g61364	.	594	-	184507	184824	0.0	0.0	0.0
g61341	.	594	-	30811	32249	0.0	0.0	0.0
g61387	.	594	-	325916	327459	0.0	0.0	0.0
g61367	.	594	-	192586	192924	0.0	0.0	0.0
g61382	.	594	-	268938	269261	0.0	0.0	0.0
g61348	.	594	-	59335	60723	0.0	0.0	0.0
g61339	.	594	-	28364	28705	0.0	0.0	0.0
g61334	.	594	-	3874	4728	0.0	0.0	0.0
g61338	.	594	-	21989	22633	0.0	0.0	0.0
g61369	.	594	-	203527	205110	0.0	0.0	0.0
g61370	.	594	-	211398	211736	0.0	0.0	0.0
g61333	.	594	-	38	478	0.0	0.0	0.0
g61380	.	594	-	260311	260853	0.0	0.0	0.0
g61366	.	594	-	187587	192059	0.0	0.0	0.0
g61344	.	594	+	48279	49379	0.0	0.0	0.0
g61356	.	594	-	132276	132593	0.0	0.0	0.0
g61383	.	594	-	279696	281123	0.0	0.0	0.0
g61444	.	595	+	449381	449668	0.0	0.0	0.0
g61406	.	595	+	46035	46442	0.0	0.0	0.0
g61435	.	595	-	378301	378891	0.0	0.0	0.0
g61437	.	595	-	397573	398163	0.0	0.0	0.0
g61443	.	595	-	443797	444780	0.0	0.0	0.0
g61433	.	595	+	368732	369928	0.0	0.0	0.0
g61405	.	595	+	31485	35478	0.0	0.0	0.0
g61407	.	595	+	48256	48666	0.0	0.0	0.0
g61408	.	595	+	48767	49120	0.0	0.0	0.0
g61434	.	595	+	372468	372848	0.0	0.0	0.0
g61436	.	595	+	389462	390956	0.0	0.0	0.0
g61474	.	597	-	332124	332462	0.0	0.0	0.0
g61469	.	597	-	228098	231200	0.0	0.0	0.0
g61484	.	597	+	474033	474392	0.0	0.0	0.0
g61492	.	598	-	98974	99690	0.0	0.0	0.0
g61529	.	598	+	460553	462711	0.0	0.0	0.0
g61502	.	598	+	200206	201638	0.0	0.0	0.0
g61549	.	599	+	421138	421401	0.0	0.0	0.0
g61547	.	599	-	384572	397855	0.0	0.0	0.0
g61545	.	599	-	344297	357136	0.0	0.0	0.0
g61550	.	599	-	431963	432403	0.0	0.0	0.0
g61538	.	599	-	242791	247539	0.0	0.0	0.0
g61531	.	599	+	18449	19168	0.0	0.0	0.0
g61530	.	599	-	12362	12739	0.0	0.0	0.0
g61551	.	599	-	450273	464196	0.0	0.0	0.0
g61541	.	599	-	315346	327278	0.0	0.0	0.0
g61564	.	600	+	93713	94474	0.0	0.0	0.0
g61560	.	600	-	86105	86530	0.0	0.0	0.0
g61562	.	600	-	90948	91301	0.0	0.0	0.0
g61570	.	600	+	222036	222578	0.0	0.0	0.0
g61563	.	600	+	92272	92592	0.0	0.0	0.0
g61561	.	600	-	90443	90739	0.0	0.0	0.0
g61577	.	600	+	343400	343792	0.0	0.0	0.0
g61604	.	602	+	104376	105372	0.0	0.0	0.0
g61608	.	602	-	305023	305646	0.0	0.0	0.0
g61612	.	603	-	16162	16659	0.0	0.0	0.0
g61644	.	604	-	165895	171893	0.0	0.0	0.0
g61661	.	604	-	470101	472224	0.0	0.0	0.0
g61674	.	605	+	293134	295433	0.0	0.0	0.0
g61682	.	606	-	56112	57044	0.0	0.0	0.0
g61683	.	606	+	65723	66178	0.0	0.0	0.0
g61722	.	607	+	100691	101413	0.0	0.0	0.0
g61737	.	607	-	226791	227333	0.0	0.0	0.0
g61718	.	607	-	63476	70997	0.0	0.0	0.0
g61725	.	607	+	171193	171762	0.0	0.0	0.0
g61739	.	607	-	228068	230053	0.0	0.0	0.0
g61733	.	607	-	209453	209908	0.0	0.0	0.0
g61742	.	607	+	272896	273210	0.0	0.0	0.0
g61740	.	607	-	248704	249072	0.0	0.0	0.0
g61721	.	607	-	84579	90462	0.0	0.0	0.0
g61714	.	607	-	39611	40078	0.0	0.0	0.0
g61712	.	607	-	20978	21943	0.0	0.0	0.0
g61713	.	607	+	34952	35299	0.0	0.0	0.0
g61735	.	607	-	210828	211124	0.0	0.0	0.0
g61822	.	609	+	396944	397898	0.0	0.0	0.0
g61797	.	609	+	160064	160444	0.0	0.0	0.0
g61789	.	609	-	7714	8103	0.0	0.0	0.0
g61816	.	609	+	377695	379354	0.0	0.0	0.0
g61805	.	609	-	258671	259561	0.0	0.0	0.0
g61798	.	609	-	160689	161063	0.0	0.0	0.0
g61788	.	609	-	3447	3821	0.0	0.0	0.0
g61815	.	609	+	363198	371113	0.0	0.0	0.0
g61820	.	609	+	394498	394836	0.0	0.0	0.0
g61803	.	609	-	238361	240070	0.0	0.0	0.0
g61823	.	609	+	398099	398428	0.0	0.0	0.0
g61790	.	609	-	12623	25899	0.0	0.0	0.0
g61893	.	611	-	395893	396300	0.0	0.0	0.0
g61897	.	611	+	400046	400621	0.0	0.0	0.0
g61896	.	611	+	399513	400028	0.0	0.0	0.0
g61877	.	611	-	273510	273821	0.0	0.0	0.0
g61901	.	611	+	420021	420755	0.0	0.0	0.0
g61905	.	611	-	459777	460664	0.0	0.0	0.0
g61887	.	611	+	347697	348125	0.0	0.0	0.0
g61904	.	611	-	458435	459372	0.0	0.0	0.0
g61898	.	611	+	401284	402804	0.0	0.0	0.0
g61902	.	611	-	425259	432426	0.0	0.0	0.0
g61906	.	611	-	460726	461217	0.0	0.0	0.0
g61863	.	611	+	18115	18480	0.0	0.0	0.0
g61894	.	611	-	396497	397423	0.0	0.0	0.0
g61907	.	611	-	461843	463659	0.0	0.0	0.0
g61892	.	611	-	380962	381588	0.0	0.0	0.0
g61870	.	611	-	194084	194665	0.0	0.0	0.0
g61895	.	611	-	398008	398967	0.0	0.0	0.0
g61878	.	611	+	284892	285230	0.0	0.0	0.0
g61862	.	611	+	13514	16162	0.0	0.0	0.0
g61864	.	611	+	18577	18882	0.0	0.0	0.0
g61888	.	611	-	357316	359733	0.0	0.0	0.0
g61880	.	611	+	319778	320290	0.0	0.0	0.0
g61886	.	611	+	347338	347664	0.0	0.0	0.0
g61872	.	611	+	200313	208017	0.0	0.0	0.0
g61871	.	611	+	197079	197474	0.0	0.0	0.0
g61861	.	611	+	12480	12935	0.0	0.0	0.0
g61900	.	611	+	408937	410334	0.0	0.0	0.0
g61971	.	613	-	423942	424391	0.0	0.0	0.0
g61970	.	613	-	422569	422871	0.0	0.0	0.0
g61973	.	613	-	429847	430296	0.0	0.0	0.0
g61975	.	613	-	457771	458151	0.0	0.0	0.0
g61972	.	613	-	428473	428775	0.0	0.0	0.0
g62034	.	616	-	3015	15653	0.0	0.0	0.0
g62033	.	616	+	1240	1539	0.0	0.0	0.0
g62060	.	617	-	162910	163308	0.0	0.0	0.0
g62076	.	617	+	437392	437958	0.0	0.0	0.0
g62061	.	617	-	178184	178585	0.0	0.0	0.0
g62057	.	617	+	76075	76464	0.0	0.0	0.0
g62058	.	617	+	85250	85630	0.0	0.0	0.0
g62075	.	617	+	421225	421938	0.0	0.0	0.0
g62081	.	618	+	51051	54192	0.0	0.0	0.0
g62107	.	619	+	27999	31084	0.0	0.0	0.0
g62158	.	620	-	451381	452434	0.0	0.0	0.0
g62136	.	620	+	22461	22898	0.0	0.0	0.0
g62157	.	620	-	450919	451317	0.0	0.0	0.0
g62133	.	620	+	10728	12363	0.0	0.0	0.0
